Date,Open,High,Low,Close
14-Mar-18,12725.2,12840.45,12711.25,12786.95
15-Mar-18,12815.6,12860,12727.8,12762.25
16-Mar-18,12776.25,12778.6,12606.6,12698.4
19-Mar-18,12660.9,12725.35,12392.7,12421.3
20-Mar-18,12385,12644.6,12375.4,12609.1
21-Mar-18,12665.75,12698.35,12554.15,12608.85
22-Mar-18,12607.65,12638.95,12454.5,12489.6
23-Mar-18,12292.65,12564.75,12281.2,12541.1
26-Mar-18,12536.6,12542.55,12392.25,12462.4
27-Mar-18,12539.5,12566.5,12444.7,12518.2
28-Mar-18,12468.7,12573.1,12424.55,12511.55
02-Apr-18,12542.3,12723.4,12541.35,12707.1
03-Apr-18,12637.8,12708.15,12557.05,12615.45
04-Apr-18,12689.9,12689.9,12442.15,12490.85
05-Apr-18,12617.45,12695.8,12578.95,12682.55
06-Apr-18,12685.3,12687.4,12569.25,12603.35
09-Apr-18,12605.35,12640.3,12506.4,12531.2
10-Apr-18,12532.25,12618.8,12519.45,12576.5
11-Apr-18,12629.4,12785.3,12608.85,12759.1
12-Apr-18,12782.05,13219.55,12766.65,13168.2
13-Apr-18,13240.65,13380.4,13085.05,13260.45
16-Apr-18,12936.3,13242.05,12935.25,13203.1
17-Apr-18,13177.1,13194.4,13094,13162.3
18-Apr-18,13185.2,13218.45,13106.3,13124
19-Apr-18,13192.95,13295.7,13157.85,13273.45
20-Apr-18,13379.35,13964.3,13371.85,13910.35
23-Apr-18,13897.65,14294.15,13836.5,14013.95
24-Apr-18,13976.7,14071.55,13704.85,13734.8
25-Apr-18,13737.5,13972.65,13665.7,13892.4
26-Apr-18,13836.95,14056.15,13827.1,14026.65
27-Apr-18,14015.7,14070.35,13766.75,13794.9
30-Apr-18,13818.85,14094.1,13810.55,13986.25
02-May-18,13985.55,13985.55,13723.65,13754.3
03-May-18,13759.45,13759.45,13430.75,13473.95
04-May-18,13488.75,13488.8,13302.9,13453.3
07-May-18,13533.55,13563.85,13395.85,13424.9
08-May-18,13453.95,13474.25,13297.2,13379.65
09-May-18,13397.85,13538.4,13390.9,13453.4
10-May-18,13505.25,13566.05,13403.3,13427.3
11-May-18,13457.9,13519.15,13393.3,13478.6
14-May-18,13480.1,13495.5,13358.2,13446.1
15-May-18,13441.55,13614.65,13419.7,13504.95
16-May-18,13474.05,13585.15,13466.6,13525.6
17-May-18,13606.65,13625.5,13461.05,13504.75
18-May-18,13487.35,13526.95,13412.85,13459.15
21-May-18,13485.45,13572.15,13434.1,13483.85
22-May-18,13453.8,13530.55,13420.1,13484.55
23-May-18,13517.3,13615.4,13435.5,13464.35
24-May-18,13563.65,13797.95,13543.65,13775.65
25-May-18,13854.1,13963.7,13715.5,13762.3
28-May-18,13832.95,13832.95,13457.6,13497.7
29-May-18,13535.45,13631.3,13482.05,13561.05
30-May-18,13548.85,13627.05,13480.55,13557.7
31-May-18,13515.35,13695.3,13460.7,13666
01-Jun-18,13694.25,13785.35,13528.65,13558.55
04-Jun-18,13592.4,13646.55,13525.2,13595.1
05-Jun-18,13625.65,13638.75,13363.4,13408.9
06-Jun-18,13460.6,13554.25,13355.2,13528.8
07-Jun-18,13530.55,13714.2,13525.35,13683.75
08-Jun-18,13677.8,13841.65,13674.35,13769.8
11-Jun-18,13807.5,13869.55,13755.5,13775.1
12-Jun-18,13817.7,13889.45,13771.35,13859.85
13-Jun-18,14001.2,14074.9,13950.15,14034.15
14-Jun-18,13980.55,13984.75,13784.35,13825.4
15-Jun-18,13868.5,14151.75,13841.6,14121.5
18-Jun-18,14223.35,14223.35,13995.9,14024.2
19-Jun-18,13987.6,14028.7,13835.7,13849.45
20-Jun-18,13900.85,13914.95,13782.15,13810.9
21-Jun-18,13856.1,13882.4,13751.6,13771.7
22-Jun-18,13792.85,13844,13724.15,13777.05
25-Jun-18,13814,13918.05,13791,13865.2
26-Jun-18,13862.7,13981.15,13848.8,13943.5
27-Jun-18,14005.65,14143.3,13966.35,14018.4
28-Jun-18,14070.9,14139.65,13853.1,13873.8
29-Jun-18,13959.15,14020.75,13858.7,13989.5
02-Jul-18,14024.6,14086.8,13977.9,14072.3
03-Jul-18,14100.8,14238.9,14074.85,14222.55
04-Jul-18,14243.8,14243.95,14099.25,14126.15
05-Jul-18,14180.3,14184.45,13898.9,13970.5
06-Jul-18,14008.15,14063.25,13925.55,14015.9
09-Jul-18,14111.85,14141.15,13993.6,14108.85
10-Jul-18,14275.1,14299.5,14174.6,14222.75
11-Jul-18,14352.15,14629.5,14337.55,14536.45
12-Jul-18,14611.45,14627.8,14437.65,14515.65
13-Jul-18,14559.15,14654.55,14462.95,14534.9
16-Jul-18,14554.25,14776,14443,14617.05
17-Jul-18,14609.55,14709.6,14539.6,14618.25
18-Jul-18,14695.65,14762.3,14568.55,14631.65
19-Jul-18,14638.1,14693.45,14420,14489.85
20-Jul-18,14541.35,14771.05,14518.5,14701.4
23-Jul-18,14726.7,14726.7,14571.6,14683.2
24-Jul-18,14768.85,14768.9,14620.95,14663.9
25-Jul-18,14697.85,14697.85,14539.25,14575.35
26-Jul-18,14510.6,14559.5,14423.75,14468.1
27-Jul-18,14476.45,14553.8,14450.15,14517.9
30-Jul-18,14538.9,14561.05,14391.15,14420.55
31-Jul-18,14432.6,14617.75,14386.8,14587.8
01-Aug-18,14618.65,14690.6,14586.55,14679.35
02-Aug-18,14689.1,14739.8,14541.35,14552.6
03-Aug-18,14632.35,14663.6,14588.95,14649.05
06-Aug-18,14694.7,14731.1,14572.9,14605.55
07-Aug-18,14660.1,14688.1,14588.55,14613.75
08-Aug-18,14650.6,14663.05,14534.6,14608.2
09-Aug-18,14660.55,14662.45,14588.95,14603.35
10-Aug-18,14661.9,14702.15,14568.3,14679.25
13-Aug-18,14697.7,14902.4,14683,14880.25
14-Aug-18,14927.4,15090.9,14872.95,15009.25
16-Aug-18,15021.95,15122.65,15017.25,15044.35
17-Aug-18,15059.95,15143.35,14982.35,15126.4
20-Aug-18,15033.65,15054.1,14946.55,14996.1
21-Aug-18,15072.45,15183.25,15041.85,15134.65
23-Aug-18,15195,15361.4,15185.25,15321.95
24-Aug-18,15337.9,15410.2,15239.35,15260.05
27-Aug-18,15285.1,15539.65,15274.35,15514.95
28-Aug-18,15546.5,15641.4,15528.4,15583.05
29-Aug-18,15617,15621.9,15439.45,15524.95
30-Aug-18,15519.6,15576.65,15428.1,15529.85
31-Aug-18,15575.95,15833.65,15567.5,15811.4
03-Sep-18,16013.05,16048.25,15703,15724.7
04-Sep-18,15799.35,16094.05,15783.55,16048.7
05-Sep-18,16088.7,16124.6,15976.45,16039.9
06-Sep-18,16047.95,16121.5,15932.65,16081.65
07-Sep-18,16126.25,16130.6,15975,16104.75
10-Sep-18,16150.65,16229.85,16085.5,16105.3
11-Sep-18,16182,16217.75,15970.1,15993.15
12-Sep-18,16092.1,16124.55,15977.85,16054.05
14-Sep-18,16046.4,16104.05,15843.6,16072.5
17-Sep-18,16096.4,16207.5,16080.75,16119.8
18-Sep-18,16152.85,16152.85,16003.2,16031
19-Sep-18,16092.65,16115.15,15982.05,16063.95
21-Sep-18,16023.65,16047.2,15579.95,15833.5
24-Sep-18,15862.4,16235.05,15820.65,16175.3
25-Sep-18,16207,16360.6,16081.9,16234.9
26-Sep-18,16285.75,16292.3,15877.9,15932.45
27-Sep-18,15979.5,16094.05,15943.9,16018
28-Sep-18,15932.1,15972,15734.95,15838.05
01-Oct-18,15897.1,16282.05,15861.5,16213.6
03-Oct-18,16208.75,16278,15874.25,15909.8
04-Oct-18,15835.2,15835.2,15403.9,15441.1
05-Oct-18,15416.9,15710,15265.65,15591.65
08-Oct-18,15538.2,15644.2,15198.25,15305.2
09-Oct-18,15305.15,15429.95,15137.75,15369.8
10-Oct-18,15356.3,15380.85,15053.3,15143.2
11-Oct-18,14721.1,14890.65,14554.25,14683
12-Oct-18,14701.85,14721.95,14408.45,14539.2
15-Oct-18,14639.5,14846.95,14564.3,14797.2
16-Oct-18,14876.05,14975.55,14743.9,14887.35
17-Oct-18,15031.05,15190.65,14903.5,14949.6
19-Oct-18,14776.45,14776.45,14421.65,14476.85
22-Oct-18,14527.55,14527.55,14299.15,14421.4
23-Oct-18,14318.95,14406.75,13977.65,14014.7
24-Oct-18,14125.5,14183.55,13826.3,14049.15
25-Oct-18,13894.8,14179.7,13863.9,14070.8
26-Oct-18,14057.05,14070.05,13769.85,13798.6
29-Oct-18,13837.65,14188,13696.5,14132.65
30-Oct-18,14088.25,14437.6,14028.8,14355.85
31-Oct-18,14428.7,14994.85,14376.75,14940.1
01-Nov-18,14991.6,14991.6,14541.2,14622
02-Nov-18,14639.05,14780.1,14356.1,14396.7
05-Nov-18,14377.5,14534.05,14345.25,14471.75
06-Nov-18,14499.8,14660.15,14468.25,14577.3
07-Nov-18,14654.25,14698.95,14645.05,14674.45
09-Nov-18,14793.75,14796.9,14483.35,14553.25
12-Nov-18,14604.95,14821.55,14565.05,14650.5
13-Nov-18,14637.25,14780,14561.55,14698.2
14-Nov-18,14662.3,14662.8,14236.7,14338.45
15-Nov-18,14315.45,14573.1,14264.6,14354.15
16-Nov-18,14426.7,14504.5,14356.65,14473.15
19-Nov-18,14544.8,14618.25,14433.2,14599.75
20-Nov-18,14575.25,14575.25,14262.3,14285.05
21-Nov-18,14244.75,14245.05,13827.15,13879.15
22-Nov-18,13955,14109.45,13819.7,13835.7
26-Nov-18,13836.95,14083.7,13581.35,14025.4
27-Nov-18,14057.9,14265.25,14000.4,14225.35
28-Nov-18,14266.75,14658.9,14250.9,14632.9
29-Nov-18,14726.75,14732.65,14433.05,14465.25
30-Nov-18,14494.7,14710.8,14494.6,14638.05
03-Dec-18,14728.45,14790.8,14630.75,14740.4
04-Dec-18,14757.45,15015.1,14728.2,14999.9
05-Dec-18,14932.45,15062.4,14788.75,15012.95
06-Dec-18,14936.6,15064.25,14664.3,14693.75
07-Dec-18,14686.8,14700.05,14461.95,14662.9
10-Dec-18,14486,14723.7,14369.5,14419.2
11-Dec-18,14385.35,14684.45,14307.3,14579.6
12-Dec-18,14640.15,14756.5,14521.2,14738.55
13-Dec-18,14782.35,14908.9,14652,14840.95
14-Dec-18,14810.4,14913.8,14741.7,14851.4
17-Dec-18,14931.05,14931.05,14801.15,14873.05
18-Dec-18,14776.45,14809.55,14662.1,14730.9
19-Dec-18,14686.05,14698.9,14463.75,14591.8
20-Dec-18,14468.4,14621.8,14461.3,14542.15
21-Dec-18,14493.75,14505.5,14171.95,14207.85
24-Dec-18,14296.8,14371.75,14197.1,14247.75
26-Dec-18,14229.2,14229.2,14018.4,14158.9
27-Dec-18,14300.95,14460.7,14273.85,14354.5
28-Dec-18,14409.6,14451.7,14368.7,14385.8
31-Dec-18,14458.5,14481.4,14394.55,14440.3
01-Jan-19,14426.45,14480.55,14357.05,14450.9
02-Jan-19,14467.4,14593.85,14371,14447.1
03-Jan-19,14479.75,14542.3,14276.5,14322.15
04-Jan-19,14332.65,14359.2,13958.85,14146.15
07-Jan-19,14238.05,14316,14204.65,14291.5
08-Jan-19,14344.6,14357.75,14238.2,14285.7
09-Jan-19,14417.2,14495.7,14162.2,14326.05
10-Jan-19,14388.85,14393.45,14272.25,14323.25
11-Jan-19,14288.95,14326.9,14134.25,14307.1
14-Jan-19,14474.5,14495.7,14196,14223.6
15-Jan-19,14265.7,14685.5,14262.4,14658.5
16-Jan-19,14688.85,14732.75,14610.1,14707.8
17-Jan-19,14714.25,14813.9,14660.05,14800.25
18-Jan-19,14744.05,14923.75,14709.45,14892.95
21-Jan-19,14920.35,15100.2,14850,14966.4
22-Jan-19,14927.15,15019.6,14814.95,14962.6
23-Jan-19,14975.2,15003.85,14856.85,14888.75
24-Jan-19,14897.45,15003.55,14793.25,14971.85
25-Jan-19,14952.75,15161.2,14927.25,15039.25
28-Jan-19,15085.05,15161.7,15026.75,15120.1
29-Jan-19,15126.15,15293,14986.7,15231.3
30-Jan-19,15304,15381.45,15192.4,15255.2
31-Jan-19,15299.45,15513.45,15276.05,15499.3
01-Feb-19,15522.55,15751.75,15485.7,15724.3
04-Feb-19,15727.2,15819.7,15635.9,15754.8
05-Feb-19,15709,15812.15,15634.95,15738.7
06-Feb-19,15857.7,16090.7,15835.7,16055.6
07-Feb-19,16045.55,16167.85,16031.15,16085.85
08-Feb-19,16001.15,16145.7,15979.8,16019.8
11-Feb-19,16050.2,16159.05,16002.5,16099.05
12-Feb-19,16093.45,16094.6,15788.1,15938.6
13-Feb-19,15958.4,16087.3,15885.3,16041.65
14-Feb-19,15992.45,16002.2,15828.85,15861.65
15-Feb-19,15898.4,15912.45,15620.45,15815.6
18-Feb-19,15895.5,15948.1,15618.05,15659
19-Feb-19,15644.05,15651.9,15287.5,15333.5
20-Feb-19,15382.45,15651.7,15330.8,15609.45
21-Feb-19,15609.15,15691.4,15492.2,15588.9
22-Feb-19,15582.8,15717.3,15543.5,15684.7
25-Feb-19,15738.95,16029.95,15729.25,16003.7
26-Feb-19,15933.8,16069.4,15874.95,15989.6
27-Feb-19,15983.8,16007.65,15803.7,15902.1
28-Feb-19,15974.1,15974.1,15694.85,15732
01-Mar-19,15778.15,15871.1,15752.2,15848.3
05-Mar-19,15839.2,15839.2,15634.55,15664.1
06-Mar-19,15732.35,15814.7,15681.1,15735.05
07-Mar-19,15788.15,15788.15,15558.95,15582.1
08-Mar-19,15544.35,15545.65,15388.2,15408.7
11-Mar-19,15432.9,15500.75,15349.6,15388.5
12-Mar-19,15408.85,15497.2,15349.8,15384.55
13-Mar-19,15442.25,15550.85,15300.25,15342.9
14-Mar-19,15422.6,15437.05,15202.05,15260.45
15-Mar-19,15346,15649.25,15324.85,15546.6
18-Mar-19,15614.8,15661.3,15304.75,15359.45
19-Mar-19,15432.5,15545.45,15296,15495.55
20-Mar-19,15563.95,15735.25,15554.45,15599.25
22-Mar-19,15652.3,15652.3,15462.2,15551.1
25-Mar-19,15579.05,15579.05,15388.4,15416.85
26-Mar-19,15415.5,15426.25,15218.25,15356.6
27-Mar-19,15352.6,15421.85,15307.1,15339.4
28-Mar-19,15410.35,15636.5,15399.45,15566.75
29-Mar-19,15681.6,15729.5,15578.2,15628.2
01-Apr-19,15668.8,15922.05,15662.55,15840.65
02-Apr-19,15902.9,16013.25,15874.65,15988.4
03-Apr-19,15996.5,16009.85,15862.5,15962.95
04-Apr-19,15947.8,15954.15,15691,15744.8
05-Apr-19,15800.45,15952.5,15759.8,15923.05
08-Apr-19,15982.85,16061.3,15857.15,16028.25
09-Apr-19,16048.25,16203.25,15999.65,16121.6
10-Apr-19,16138.85,16172.8,15978.2,15999.15
11-Apr-19,16018,16030.85,15852.3,15874.75
12-Apr-19,15918.1,15989.7,15832,15911.1
15-Apr-19,15917.7,16136.6,15862,16113.7
16-Apr-19,16166.15,16176.6,16064.35,16084.9
18-Apr-19,16177.85,16177.85,16021,16079.3
22-Apr-19,16077.55,16204.3,16057.9,16150.6
23-Apr-19,16179.45,16193.6,16082.45,16166.3
24-Apr-19,16182.9,16405.8,16161.35,16370.35
25-Apr-19,16361,16388.55,16299.2,16352.75
26-Apr-19,16393.8,16523.75,16381.45,16504.45
30-Apr-19,16510.95,16720.4,16502.45,16705.4
02-May-19,16656.9,16673.6,16387.3,16403.7
03-May-19,16259.5,16265.3,16065.45,16092.9
06-May-19,15949.3,16146.4,15925.4,16111.35
07-May-19,16145.65,16225.85,16100.65,16135.75
08-May-19,16106.05,16129.4,15998.6,16061.6
09-May-19,16031.6,16164.9,16002.45,16132.85
10-May-19,16117.6,16146.35,15911.95,15949.6
13-May-19,15949,16095.7,15915.15,15955.3
14-May-19,15942.95,15966.65,15642.95,15762.75
15-May-19,15793.35,15896.3,15743.7,15776.8
16-May-19,15816.65,15994.25,15779.75,15933.95
17-May-19,15962.4,16000.35,15803.2,15843.35
20-May-19,15933.3,16009.65,15642.7,15968.2
21-May-19,15982.3,15989.05,15737.15,15766.95
22-May-19,15750.05,15812.25,15640.6,15666.15
23-May-19,15772.05,15819.05,15506.2,15538.85
24-May-19,15622.25,15626.35,15461.85,15569.85
27-May-19,15587.4,15629.6,15526.4,15556.65
28-May-19,15614.1,15806.2,15554.9,15762.05
29-May-19,15773.3,15973,15754.35,15865.6
30-May-19,15908.95,16034.75,15879.2,15997.35
31-May-19,16070.6,16197.35,16042.6,16160.65
03-Jun-19,16159.5,16391,16082.8,16360.55
04-Jun-19,16276.8,16285.85,16072.9,16105.2
06-Jun-19,16155.8,16159.75,15991.4,16012.1
07-Jun-19,16042.3,16155.05,15972.75,16109.85
10-Jun-19,16176.85,16381.65,16152.2,16362.4
11-Jun-19,16406.25,16488.65,16380.5,16448.1
12-Jun-19,16441.75,16446.95,16283.65,16425.95
13-Jun-19,16340.05,16421.8,16282.65,16316.6
14-Jun-19,16326.7,16336.1,16239.2,16268.2
17-Jun-19,16285,16313.55,16190.9,16228.2
18-Jun-19,16215.7,16352.4,16212.3,16322.5
19-Jun-19,16358.75,16391.5,16215.95,16282.7
20-Jun-19,16039,16338.75,15994.95,16316.9
21-Jun-19,16343.35,16358.95,16154.85,16189.4
24-Jun-19,16202.4,16231.6,16142.4,16187.4
25-Jun-19,16158.8,16252.95,16050.6,16214.45
26-Jun-19,16152.7,16255.2,16079.2,16101.7
27-Jun-19,16096.2,16129.4,15946.65,15991.8
28-Jun-19,16069.9,16085.4,15904.8,15936.45
01-Jul-19,15982.7,16023.55,15893.55,15916.7
02-Jul-19,15952.9,16096.95,15886.45,16074.1
03-Jul-19,16091.1,16097.15,15906.4,15927.65
04-Jul-19,15901.45,15992.6,15896.9,15942.4
05-Jul-19,15960.85,15979.45,15520,15550.05
08-Jul-19,15410.85,15480.15,15317.4,15376
09-Jul-19,15381.35,15434,15123.6,15254.5
10-Jul-19,15077,15322.75,15045.1,15168.6
11-Jul-19,15256.55,15258.35,15060.9,15214.25
12-Jul-19,15227.6,15293.35,15186.1,15227.4
15-Jul-19,15516.25,15697.45,15406.25,15662.05
16-Jul-19,15608.75,15630.6,15532.3,15580.45
17-Jul-19,15602.7,15708.8,15508.95,15675.95
18-Jul-19,15554.9,15636.85,15455.05,15498.45
19-Jul-19,15520.7,15611.6,15363.05,15383.65
22-Jul-19,15387.45,15494.05,15334.6,15448.25
23-Jul-19,15497.55,15645.7,15467.7,15493.4
24-Jul-19,15465.8,15531.85,15332.85,15380.75
25-Jul-19,15383.15,15510.6,15343.05,15474.65
26-Jul-19,15442.5,15461.65,15265.35,15348.05
29-Jul-19,15365.1,15528.1,15297,15400.85
30-Jul-19,15409.45,15527.5,15361.45,15501.65
31-Jul-19,15437.6,15649.15,15303.7,15620.2
01-Aug-19,15576.95,15593.55,15277.75,15332.1
02-Aug-19,15277.65,15461.05,15208.8,15422.1
05-Aug-19,15349.7,15544.9,15312.55,15518.55
06-Aug-19,15479.2,15636.5,15434.25,15514.8
07-Aug-19,15591.15,15730.7,15522.85,15583.35
08-Aug-19,15677.45,15919.2,15654.45,15867.95
09-Aug-19,15898,15945.4,15785.75,15821.35
13-Aug-19,15809.25,15822.4,15379.6,15424.4
14-Aug-19,15467.35,15518.45,15298.5,15466.25
16-Aug-19,15547.4,15552.7,15238.55,15365.35
19-Aug-19,15420.05,15514.9,15396,15415.15
20-Aug-19,15503.8,15691.65,15467.35,15597.75
21-Aug-19,15598.5,15680.05,15562,15578.15
22-Aug-19,15581.5,15703.15,15478.8,15632
23-Aug-19,15647.65,15872.85,15639.4,15816.6
26-Aug-19,15825.25,15922.55,15628.1,15890.2
27-Aug-19,15817.3,15833.55,15631.5,15675.3
28-Aug-19,15704.1,15898,15703.1,15879.9
29-Aug-19,15774.65,15943.3,15754.9,15884.55
30-Aug-19,15893.9,16039.25,15734.2,16010.4
03-Sep-19,16027.1,16189.45,15935.9,15984.85
04-Sep-19,15985.75,16090.85,15944.4,16032.5
05-Sep-19,16109.2,16142.65,15972.2,16030.95
06-Sep-19,16139.9,16218.8,15991.05,16034.55
09-Sep-19,16023.95,16030.45,15883.6,15919.4
11-Sep-19,15901.15,15955.2,15669.3,15701.8
12-Sep-19,15674.3,15725.75,15525.15,15583.25
13-Sep-19,15608.1,15739.7,15586.7,15722.9
16-Sep-19,15774.45,15854.15,15602.6,15743.15
17-Sep-19,15769.85,15769.85,15563.6,15625.65
18-Sep-19,15649.05,15731.05,15584.1,15702.3
19-Sep-19,15667,15675.15,15469.1,15522.45
20-Sep-19,15541.55,15742.55,15434.15,15491.05
23-Sep-19,15611.8,15611.8,14735.55,15040.65
24-Sep-19,15055.05,15380.35,15055.05,15338.65
25-Sep-19,15351.85,15471,15268.9,15379.9
26-Sep-19,15374.5,15456.85,15208.4,15312.9
27-Sep-19,15297.7,15412.9,15214.2,15236.4
30-Sep-19,15277.15,15568.45,15259.8,15540.15
01-Oct-19,15559.65,15561.5,15240.95,15300.25
03-Oct-19,15318.8,15417.25,15228.9,15277.95
04-Oct-19,15328.4,15418.8,15285.15,15340.3
07-Oct-19,15368.15,15472.35,15226.7,15246.75
09-Oct-19,15305.1,15317.15,15051.35,15128.75
10-Oct-19,15124.85,15235.6,15034.6,15093.8
11-Oct-19,14871.45,15388.95,14865.1,15321.9
14-Oct-19,15202.2,15338.6,15147.7,15277.75
15-Oct-19,15254.4,15281.45,15191.05,15208.4
16-Oct-19,15223.5,15373.35,15213.2,15344.9
17-Oct-19,15257.95,15313.9,15160.2,15281.9
18-Oct-19,15271.95,15434.55,15241,15410.1
22-Oct-19,15033.3,15085.45,14659.45,14688.65
23-Oct-19,14640.85,14911.2,14566.55,14833.35
24-Oct-19,14956.65,14970.35,14756.55,14781.5
25-Oct-19,14883.4,14943.75,14720.85,14898.85
27-Oct-19,15012.45,15058.45,14916.05,14956.4
29-Oct-19,14980.15,15199.9,14970.5,15181.4
30-Oct-19,15343.7,15419.65,15212.75,15395.65
31-Oct-19,15436.3,15657.75,15417,15559.4
01-Nov-19,15575.35,15636.3,15411.8,15471.2
04-Nov-19,15474,15803.35,15428.5,15591.3
05-Nov-19,15613.1,15613.1,15422.8,15533.45
06-Nov-19,15554.05,15647.05,15440.4,15561.3
07-Nov-19,15635.5,15639.7,15532.15,15624.4
08-Nov-19,15646.4,15658.15,15355.7,15383.3
11-Nov-19,15343.25,15354.05,15228.8,15308.55
13-Nov-19,15307.9,15374.05,15192.3,15240.95
14-Nov-19,15292.9,15410.3,15217.3,15388.75
15-Nov-19,15425.05,15471.15,15287.1,15310.6
18-Nov-19,15326.8,15373.85,15251,15295.25
19-Nov-19,15318.65,15371.8,15256.85,15304.85
20-Nov-19,15349.05,15349.05,15235,15318.5
21-Nov-19,15353.7,15435.4,15279.4,15293.95
22-Nov-19,15216.55,15220.05,14931.35,14995.9
25-Nov-19,15002.2,15112.9,14950.95,15100.6
26-Nov-19,15174.65,15212.65,14867.45,14922.15
27-Nov-19,14957.5,15049,14946.55,15022.15
28-Nov-19,15069.15,15136.2,15042.65,15121.75
29-Nov-19,15132.95,15147.25,14964.25,14998.05
02-Dec-19,15056.85,15070.65,14819.4,14852
03-Dec-19,14870.9,14956.45,14808.4,14920.75
04-Dec-19,14918.5,15188.55,14896.6,15175.15
05-Dec-19,15164.15,15385.45,15101.8,15367.5
06-Dec-19,15383.45,15390.05,15269.25,15289.6
09-Dec-19,15309.7,15322.55,15136.25,15157.15
10-Dec-19,15120.05,15123.35,14903.25,14946.5
11-Dec-19,14972,15147.35,14963.65,15130.3
12-Dec-19,15151.1,15184.15,14890.6,14972.65
13-Dec-19,14987.9,15221.45,14965.15,15200.55
16-Dec-19,15263.75,15446.25,15223.1,15348.7
17-Dec-19,15417.55,15670.35,15387.2,15637.15
18-Dec-19,15680.5,15835.8,15649.15,15710.65
19-Dec-19,15741.2,15835.5,15654.7,15812.95
20-Dec-19,15811.95,15890.95,15781.25,15844.55
23-Dec-19,15811.4,15936,15809.05,15865.5
24-Dec-19,15877.4,15880.15,15739.45,15778.2
26-Dec-19,15784.45,15806.85,15690.95,15706.45
27-Dec-19,15740.4,15824.15,15657.5,15780.7
30-Dec-19,15801.5,15868.95,15715.1,15775
31-Dec-19,15754.05,15775.25,15634.5,15652.4
01-Jan-20,15705.9,15746.25,15676.7,15722.15
02-Jan-20,15754.9,15762.1,15679.65,15709.65
03-Jan-20,15727.6,16004.45,15722.65,15936.6
06-Jan-20,15934.6,16067.65,15831.85,15879.8
07-Jan-20,15893.35,15988.7,15799.8,15895.2
08-Jan-20,15840.9,15974.85,15816.8,15953.45
09-Jan-20,15970.65,16017.25,15857.25,15925.15
10-Jan-20,16040.65,16059.35,15930.65,15959.9
13-Jan-20,16135.5,16275.2,16075.75,16225.9
14-Jan-20,16238.15,16385.95,16226.9,16362.35
15-Jan-20,16354.2,16366.75,16217.1,16346.85
16-Jan-20,16372.15,16423.85,16277.25,16381.65
17-Jan-20,16396.5,16447.35,16310.75,16356.6
20-Jan-20,16389.6,16465.05,16162.5,16207.15
21-Jan-20,16190.8,16221.5,16133.6,16175.2
22-Jan-20,16245.95,16404.6,16211.8,16334.55
23-Jan-20,16380.6,16501.2,16367.75,16474.4
24-Jan-20,16410.5,16498.75,16356.95,16472.75
27-Jan-20,16456.2,16483.9,16385.65,16393.55
28-Jan-20,16442.85,16448.05,16320.6,16429.75
29-Jan-20,16513.2,16577.95,16452,16479.3
30-Jan-20,16509,16514.1,16287.75,16327.9
31-Jan-20,16333.15,16365.8,16098.45,16144.15
01-Feb-20,16138.6,16319.75,15968.5,16282.65
03-Feb-20,16282,16418.9,16034.3,16059.9
04-Feb-20,16174.8,16377.45,16155.8,16350.85
05-Feb-20,16354.45,16463.6,16283.25,16448.55
06-Feb-20,16480.75,16621.35,16330.65,16371.15
07-Feb-20,16453,16493.25,16382.4,16470.15
10-Feb-20,16481.5,16522.4,16306.25,16431.9
11-Feb-20,16482.4,16512.1,16409.15,16452.3
12-Feb-20,16462.25,16599.05,16419.45,16538.1
13-Feb-20,16578.75,16696.85,16513.75,16673.05
14-Feb-20,16682.3,16828.2,16624.25,16642.75
17-Feb-20,16707.65,16737.65,16596.2,16647.7
18-Feb-20,16586.9,16773.2,16526.4,16748.75
19-Feb-20,16796.4,16882.45,16754.25,16772.45
20-Feb-20,16826.3,16843.65,16623.9,16649.4
24-Feb-20,16642.75,16749.25,16416.85,16461.8
25-Feb-20,16490.4,16642.4,16443.25,16562.5
26-Feb-20,16497.15,16539.25,16297.25,16332.25
27-Feb-20,16244.95,16258.65,16053.7,16123.8
28-Feb-20,15726.15,15788.45,15156.8,15212.95
02-Mar-20,15355.05,15722,15298,15427.65
03-Mar-20,15615.05,15793.1,15495.7,15723.2
04-Mar-20,15824.9,15919.95,15612.75,15864.3
05-Mar-20,15912.05,16150.6,15841.1,15871.35
06-Mar-20,15607.35,15699.95,15443,15663.45
09-Mar-20,15333.55,15371,14705.4,14854.9
11-Mar-20,14524.15,14823.8,14356.1,14681.4
12-Mar-20,14177.4,14231.95,13317.65,13384.8
13-Mar-20,12561.95,13835.35,11624.85,13539.1
16-Mar-20,12963.7,13078.65,12355.15,12451.35
17-Mar-20,12517.5,12677.2,11999.55,12099.25
18-Mar-20,12287.8,12451.1,11643.9,11753
19-Mar-20,11183.95,11698.3,10991.25,11340
20-Mar-20,11382.4,12710.55,11363.5,12363.4
23-Mar-20,11328.25,11602.45,11108.65,11179.6
24-Mar-20,11159.75,12053.8,11159.3,11865.05
25-Mar-20,11856.9,12514.25,11657.25,12233.35
26-Mar-20,12496.95,12751.55,12306.35,12535.6
27-Mar-20,12778.15,12949.6,12403.85,12569.1
30-Mar-20,12152.95,12774.6,12152.95,12318.8
31-Mar-20,12681.75,12930.8,12466.6,12763.65
01-Apr-20,12680.5,12690.6,11989.6,12045.85
03-Apr-20,12129.85,12146.95,11621.2,11680.05
